model,hyperparam_idx,AUC_01,AUC_02,AUC_03,AUC_04,AUC_05,AUC_06,AUC_07,AUC_08,AUC_09,AUC_10,AUC_11,AUC_12,AUC_13,AUC_14,AUC_15,AUC_mean,version,AUC_sd,AUC_lb,AUC_ub,modelID
XGB,820,0.810034166797701,0.805587163273318,0.804754453241589,0.812100317549822,0.81127868552267,0.81635174361804,0.82287568049045,0.808959838044702,0.809648786444159,0.816920570872679,0.818895529959814,0.807718679780074,0.811641971607576,0.813444498621764,0.808847187185117,0.811937284867298,Extra biomarkers,0.00501563423574435,0.806921650631554,0.816952919103042,XGB.820
XGB,1045,0.812804821908984,0.808583325657152,0.805378698621812,0.811955401239029,0.814042916562416,0.814516494362977,0.817760323226167,0.80681571591005,0.809610664278825,0.815885422032426,0.816579593030829,0.808415845026607,0.812850759850486,0.812957991697205,0.810780991999797,0.811929264360317,Extra biomarkers,0.00362930667064623,0.808299957689671,0.815558571030963,XGB.1045
XGB,1512,0.809316347969788,0.806679685073346,0.805988940627839,0.80981515019858,0.820639256454602,0.820498131103933,0.813092037146331,0.807761033987262,0.809591967991439,0.81147277453535,0.818317309983918,0.806096870025324,0.812179943089874,0.819213328767042,0.808246140822,0.811927261185108,Extra biomarkers,0.00527351214491308,0.806653749040195,0.817200773330021,XGB.1512
XGB,152,0.813198223156088,0.80866477902644,0.804578179427114,0.811321828753682,0.816533625408479,0.816979341155372,0.815086923928583,0.806790439108272,0.814847509785165,0.815012879557116,0.819781180668963,0.805132411941576,0.812718124567681,0.806186911341609,0.811962206464874,0.811919637619401,Extra biomarkers,0.00469975340614356,0.807219884213257,0.816619391025544,XGB.152
XGB,1690,0.810636510726809,0.810190914608504,0.806514737212103,0.811033403978826,0.81451360310804,0.813746828388195,0.819117858868474,0.805025595757724,0.809014043241406,0.816177541960002,0.814637099324156,0.808048465091092,0.813277662543536,0.814571825948872,0.81191977203684,0.811895057519639,Extra biomarkers,0.00379713065169252,0.808097926867946,0.815692188171331,XGB.1690
XGB,160,0.813077747025034,0.809664346677709,0.802184233657282,0.810203556803928,0.813467854268522,0.817985643518524,0.819889440562325,0.802049565532759,0.809508907596812,0.81754152964819,0.814484282102826,0.809211168486173,0.80861037831199,0.817576402077336,0.812939973328052,0.811893001973164,Extra biomarkers,0.00534249261374146,0.806550509359423,0.817235494586906,XGB.160
XGB,1705,0.80993301405956,0.80920938151487,0.804575921828391,0.811617364428583,0.813863354198797,0.81675842212516,0.820052142393553,0.806399575191082,0.808733886386373,0.817078311460951,0.814633076505648,0.807155330377868,0.81352509890902,0.813860512806431,0.810948947448372,0.811889622642311,Extra biomarkers,0.0043359775133086,0.807553645129002,0.816225600155619,XGB.1705
XGB,548,0.811701676725086,0.807091546495774,0.807398022282153,0.81332381801776,0.81571822743047,0.81591425205355,0.817640712057226,0.807935648489737,0.8114273817778,0.816130662961504,0.813981888911739,0.805250437632695,0.814576441467871,0.814549858356709,0.805693973934288,0.811888969906291,Extra biomarkers,0.004176391106524,0.807712578799767,0.816065361012815,XGB.548
XGB,1348,0.810336319825776,0.809149353275962,0.802866711184445,0.810707018946158,0.8138360737588,0.819607616518256,0.815309424077262,0.807210583841827,0.809048661726255,0.81601411922699,0.814068500865198,0.805944318399943,0.816421350858208,0.815089576874891,0.812660555642576,0.811884679001503,Extra biomarkers,0.0045215735136135,0.80736310548789,0.816406252515117,XGB.1348
XGB,1352,0.810283115140325,0.807018351899199,0.803856713295305,0.810534673583288,0.816246831840291,0.818303939999229,0.815368303461944,0.806859694554253,0.809654923637826,0.813643767097293,0.819801248357224,0.80867933802235,0.813595021148375,0.813599303018174,0.810747042169593,0.811879484481645,Extra biomarkers,0.00445861758812856,0.807420866893516,0.816338102069774,XGB.1352
XGB,1733,0.809901724387434,0.808769226361326,0.804950558350223,0.81207362546697,0.815984576625862,0.814539663253054,0.819602598000259,0.80512209417321,0.806836298777238,0.817211347313015,0.81465974213189,0.807120744801335,0.815123768256731,0.815206189667442,0.81106316528223,0.811877688189881,Extra biomarkers,0.00460873921342222,0.807268948976459,0.816486427403303,XGB.1733
XGB,760,0.808100597382906,0.810005736514624,0.808911774996222,0.810479425056709,0.811859286893862,0.818246194351362,0.814109998890694,0.804093679393354,0.814659084334979,0.814190100286099,0.819981933297185,0.805013230919923,0.812051957540302,0.818239770299566,0.808170011798885,0.811874185463778,Extra biomarkers,0.00474184056787732,0.807132344895901,0.816616026031655,XGB.760
XGB,1608,0.811076025984828,0.80633189633113,0.808517239572369,0.811713737463319,0.815919089918969,0.815059593623843,0.819159127416706,0.806819873268135,0.80774831332672,0.813174257578863,0.817251658139016,0.809398758452246,0.810351136955307,0.813755819022219,0.811820122328751,0.811873109958828,Extra biomarkers,0.0038488817636354,0.808024228195193,0.815721991722463,XGB.1608
XGB,716,0.809329810185936,0.809399267971951,0.803943208061059,0.812718135115471,0.813576963090192,0.816779370213834,0.812648825389149,0.807612739843955,0.816312819161414,0.81443935134657,0.815445415078453,0.810032183832982,0.813685746596899,0.812516136506588,0.809537383808123,0.811865157080172,Extra biomarkers,0.00352048556760483,0.808344671512567,0.815385642647777,XGB.716
XGB,264,0.810488365381606,0.810632807646456,0.805193198157691,0.812636422864077,0.815352904625379,0.81735463309684,0.816059818205739,0.806778837748564,0.813418961027101,0.815026560537068,0.815254569752494,0.80923891957554,0.810706044263851,0.81139044397827,0.808399079564203,0.811862104428325,Extra biomarkers,0.00357236568569017,0.808289738742635,0.815434470114015,XGB.264
XGB,912,0.807531344467791,0.812828003937454,0.800512962295321,0.814200197602638,0.813403109726706,0.815198448712313,0.814601284376728,0.807578760429054,0.811086818244931,0.816256644982798,0.817123342532026,0.809280347671868,0.812384169424785,0.815939385704718,0.809824467204286,0.811849952487561,Extra biomarkers,0.00438031194440986,0.807469640543151,0.816230264431971,XGB.912
XGB,824,0.813621187400367,0.813079347782497,0.805394147583702,0.808396279640619,0.8148787823901,0.818342997748351,0.815541633641265,0.808778813321593,0.809138698517837,0.812728167570207,0.816254511693212,0.806070375490167,0.810482036596003,0.813782006931259,0.811246002307448,0.811848999240975,Extra biomarkers,0.0037753182854162,0.808073680955559,0.815624317526391,XGB.824
XGB,1012,0.811215024704945,0.813374882257974,0.806342358570391,0.809109207093401,0.817198535140281,0.813131235806458,0.819856515920124,0.804616542656117,0.808256726948411,0.818380746415633,0.816751408761448,0.807650475692797,0.809831768764558,0.811624377501903,0.810391710564481,0.811848767786595,Extra biomarkers,0.00455696433588661,0.807291803450708,0.816405732122482,XGB.1012
XGB,1709,0.808987860122724,0.80894952633996,0.8046705933573,0.811213103190219,0.813930712585151,0.816575067037698,0.820041551497592,0.806483242019,0.808682502735927,0.817326907495982,0.814700510221108,0.807075518288072,0.814022671756215,0.813681379517479,0.811301582075295,0.811842848549315,Extra biomarkers,0.00439511439229211,0.807447734157023,0.816237962941607,XGB.1709
XGB,1732,0.811852646673356,0.809466376006987,0.806754709735816,0.813642465549857,0.812201276420147,0.815227184641029,0.821951744183997,0.805791557269699,0.805936430731354,0.81537089054277,0.811844619778562,0.808240636567582,0.814780007604971,0.815969700064006,0.808478246729543,0.811833899499978,Extra biomarkers,0.00449167110977999,0.807342228390198,0.816325570609758,XGB.1732
XGB,228,0.811693890055174,0.814096555244161,0.800251175551846,0.810288819565238,0.815155775492094,0.813729774110079,0.817182988175779,0.808925544049178,0.806801458149017,0.815727222229867,0.815703831478949,0.809794812037132,0.809194961297684,0.814495338801562,0.814402224594714,0.811829624722165,Extra biomarkers,0.00442111341963228,0.807408511302533,0.816250738141797,XGB.228
XGB,1737,0.808989492274607,0.808712452642506,0.804442654881771,0.810954396337107,0.815834210096289,0.814768307009229,0.819883227825754,0.805420161447995,0.80773293049085,0.818248053207845,0.81561375214073,0.806938218039853,0.815717689888005,0.815265697966672,0.808885390328827,0.811827108971869,Extra biomarkers,0.00489567915224771,0.806931429819621,0.816722788124117,XGB.1737
XGB,1096,0.805248278984287,0.807559270059129,0.805354142453784,0.812999849218662,0.815226930163813,0.815426900860647,0.819394690829277,0.807548342432718,0.807395013786633,0.818658149783924,0.81592656302221,0.811643843921578,0.811801817242922,0.811971785500697,0.811140819206877,0.811819759831144,Extra biomarkers,0.00453951651473437,0.80728024331641,0.816359276345878,XGB.1096
XGB,1703,0.810488985277389,0.80916333198345,0.80424253069133,0.812320102861398,0.814444823489397,0.815183387916547,0.819293519991251,0.807086845699488,0.808327670854734,0.81666821972777,0.815444275508785,0.80710345337485,0.814232534592749,0.814232349825369,0.808906704882275,0.811809249111786,Extra biomarkers,0.00426081857021548,0.807548430541571,0.816070067682001,XGB.1703
XGB,1666,0.808570321625698,0.808495804690861,0.803391312647018,0.812620309207728,0.814550375431289,0.815763056755735,0.819289613259332,0.805928113750009,0.80830385470453,0.818884183198562,0.815284976468373,0.807383135086541,0.813405586058397,0.814471901654924,0.81069122528911,0.811802251321874,Extra biomarkers,0.00471759554791729,0.807084655773957,0.816519846869791,XGB.1666
XGB,1626,0.809183188052196,0.808426034742948,0.803425250219855,0.811327017053737,0.814089883402289,0.815156040432121,0.818515963853792,0.807997671623602,0.808921512134938,0.817316020568309,0.815777250765706,0.806963693372437,0.813068034389094,0.815089765569385,0.81164865981033,0.811793732399383,Extra biomarkers,0.00426809828923165,0.807525634110151,0.816061830688615,XGB.1626
XGB,416,0.809613134211773,0.811691621761007,0.803957421328857,0.809617864568069,0.816977870902632,0.815135795768104,0.818312673712507,0.808807440010304,0.808149724397259,0.816996137494551,0.81507782923145,0.807973701558891,0.809808223478485,0.814131719707276,0.810530429479968,0.811785439174076,Extra biomarkers,0.00411523214375426,0.807670207030322,0.81590067131783,XGB.416
XGB,1648,0.812114483358127,0.805279265383035,0.806084376225488,0.810263031564165,0.815689340235271,0.81686669285934,0.819171977903784,0.805045713270582,0.807312666371191,0.81413874926264,0.816579943665714,0.811505872371484,0.811581461246602,0.813494362928663,0.811625217354359,0.81178354360003,Extra biomarkers,0.00439073451129991,0.80739280908873,0.81617427811133,XGB.1648
XGB,1766,0.812381781113837,0.807483103716112,0.805801129947504,0.811664396459014,0.814767194428072,0.815055053624374,0.817822265151102,0.805029411336008,0.808930430758807,0.816197532709038,0.817172503088333,0.808044533872206,0.81184336484414,0.813490965091053,0.811025590326089,0.811780617097713,Extra biomarkers,0.00405746590041676,0.807723151197296,0.81583808299813,XGB.1766
XGB,1662,0.808751858003032,0.807683667219101,0.803634394114966,0.811522492176842,0.814767357776616,0.815743991519642,0.82005675814305,0.806594012549473,0.808594428265451,0.818390336124775,0.815834292161017,0.806850421843056,0.812987258247074,0.814365124835928,0.810818598059298,0.811772999402621,Extra biomarkers,0.00475131452725896,0.807021684875362,0.81652431392988,XGB.1662
XGB,700,0.809248037614271,0.808377246637248,0.807032815713017,0.815396116988689,0.813518166135544,0.815686063473994,0.817520483806657,0.804219812034113,0.809872412867954,0.817890005361422,0.818207408864375,0.806166221159485,0.808617205830618,0.812763866103283,0.812071637844972,0.811772500029043,Extra biomarkers,0.00452644921238193,0.807246050816661,0.816298949241425,XGB.700
XGB,1699,0.807674523300492,0.808138350386454,0.805194557847699,0.812450016176798,0.813018672320076,0.815427078088045,0.819230095431249,0.806784504488205,0.809965505537085,0.816675698871701,0.81560620926397,0.807199335253754,0.814087279697555,0.815179168707197,0.809874564917384,0.811767037352511,Extra biomarkers,0.00424782785035296,0.807519209502158,0.816014865202864,XGB.1699
XGB,1713,0.808347607163827,0.80923675213374,0.804366832814444,0.811799995693178,0.813561647446624,0.816312344264589,0.819469849240504,0.806062434784701,0.808692070307414,0.817389435371046,0.815276980688149,0.806987662047373,0.813882806025692,0.81392469761794,0.811177311634934,0.811765895148944,Extra biomarkers,0.00442657433979615,0.807339320809148,0.81619246948874,XGB.1713
XGB,916,0.809270690992604,0.812321931272363,0.804983231078518,0.810321787073812,0.811390010477907,0.818437929917736,0.816348765504895,0.808179441890906,0.807367166225152,0.819273392341679,0.820375039986761,0.803193459832381,0.811258919807284,0.81042627820974,0.813337848585089,0.811765726213122,Extra biomarkers,0.00507786423008149,0.806687861983041,0.816843590443204,XGB.916
XGB,1691,0.810649645239276,0.808899851155885,0.805132686268946,0.812079468344388,0.815151512840738,0.813438001237827,0.819308274876628,0.805966169105883,0.808970710570774,0.816805325836101,0.812999309005235,0.809273269758388,0.812969919712359,0.813724024241973,0.811104531055032,0.811764846616629,Extra biomarkers,0.00382664913568645,0.807938197480943,0.815591495752316,XGB.1691
XGB,1698,0.808683512770072,0.808412978633116,0.804682326849622,0.811245888575255,0.814812027738181,0.816824094029876,0.819451204943565,0.806636760078723,0.809139297461106,0.816744491079879,0.815005930881321,0.807351645322917,0.81345223210998,0.814929180080901,0.809072414599195,0.811762932343581,Extra biomarkers,0.00441750143903407,0.807345430904547,0.816180433782615,XGB.1698
XGB,1727,0.811402783696039,0.807434118547428,0.805126047291034,0.810908518492808,0.813802907739767,0.8151549371105,0.818207160497944,0.807325304955811,0.808623187338271,0.816077164221691,0.815823983696036,0.808684427038038,0.812298535626413,0.814050150736099,0.811338052689447,0.811750485311822,Extra biomarkers,0.00378597767611318,0.807964507635709,0.815536462987935,XGB.1727
XGB,1440,0.810666332689409,0.812446807365294,0.805366237129191,0.808255725111667,0.813592354473729,0.815930696948604,0.815200713650398,0.807797888805333,0.812708359409474,0.814771297880392,0.818425925083768,0.801504877354656,0.816670789832405,0.815364458533043,0.807527125150658,0.811748639294535,Extra biomarkers,0.00476377476354875,0.806984864530987,0.816512414058084,XGB.1440
XGB,1701,0.809709862265771,0.809101220444531,0.804952248591871,0.811551418322164,0.814124331955957,0.816277311199472,0.820311513326438,0.805875415391496,0.807794654440524,0.816681150127649,0.815014900773902,0.806171311285935,0.814016094234148,0.81382646769945,0.810744153814292,0.81174347025824,Extra biomarkers,0.00450056854164171,0.807242901716598,0.816244038799882,XGB.1701
XGB,1100,0.808589201586914,0.810357815672308,0.805655597256821,0.809956203433891,0.816574089606062,0.815401087240487,0.823796731125101,0.805805620269589,0.804065533641392,0.814082260037764,0.816291818380016,0.807907148358884,0.813280516917919,0.812305925587776,0.811982393266206,0.811736796158742,Extra biomarkers,0.00515432512077309,0.806582471037969,0.816891121279515,XGB.1100
XGB,1634,0.807910768116181,0.808099856032193,0.80391500737839,0.811510764606528,0.814268559633896,0.814809620869181,0.819606754044903,0.806405697761306,0.808642711596156,0.817893367233583,0.816759171968353,0.807403831092667,0.812840998460727,0.815099683686983,0.810868986610837,0.811735718606126,Extra biomarkers,0.00462958762638013,0.807106130979746,0.816365306232506,XGB.1634
XGB,1677,0.808357443154386,0.809195763955641,0.802537221648649,0.811387769894544,0.814155219366026,0.815656521171776,0.819903526794084,0.807902399885933,0.808659528244671,0.817895095750478,0.8147633641795,0.806384725527022,0.813693487938462,0.814090150970784,0.81133404165606,0.811727750675868,Extra biomarkers,0.00462886033565155,0.807098890340216,0.81635661101152,XGB.1677
XGB,1627,0.808273337494912,0.808432406500473,0.803611714991033,0.81242603075376,0.815005624913758,0.814650018133317,0.818575210568092,0.806672404321974,0.808954454413544,0.816126193362999,0.815732348845716,0.807754363053027,0.813639096505784,0.814373701927786,0.811592947274125,0.811721323537353,Extra biomarkers,0.00422925334078807,0.807492070196565,0.815950576878141,XGB.1627
XGB,140,0.812627568912665,0.808045883906139,0.805657618075168,0.809547039996149,0.814897600414147,0.82135195800107,0.815032776728867,0.808436881515199,0.811899634246078,0.813871910312825,0.813536601841383,0.803961776350359,0.814133126493204,0.811852628765647,0.810931768833216,0.811718984959475,Extra biomarkers,0.00426813175785987,0.807450853201615,0.815987116717335,XGB.140
XGB,108,0.809255444583085,0.809358217973986,0.802031821293239,0.808775256570686,0.812381973149393,0.814682089885525,0.816617099722269,0.808936860660323,0.809007623748619,0.819828456927582,0.815835894723275,0.812231432961892,0.811228672754308,0.816665911437277,0.808835811148852,0.811711504502687,Extra biomarkers,0.0044597495151653,0.807251754987522,0.816171254017852,XGB.108
XGB,1639,0.807460806103033,0.807859851416644,0.803126229348285,0.811192840396927,0.815317759562052,0.816635059114925,0.820413087302037,0.806860243947274,0.81030106149497,0.81793334011223,0.81477483623412,0.806958105022167,0.813313609154424,0.812917884867012,0.810602819395465,0.811711168898104,Extra biomarkers,0.00479068320283721,0.806920485695267,0.816501852100941,XGB.1639
XGB,1188,0.813447082931147,0.811164144837821,0.803132992588575,0.809313406329229,0.815593970466618,0.816177466672405,0.816668277259005,0.80671027803424,0.808284059182561,0.816226482484771,0.815909837856125,0.806143309817008,0.815688845857284,0.812784108319261,0.80840791966619,0.811710145486816,Extra biomarkers,0.00443927576038859,0.807270869726427,0.816149421247205,XGB.1188
XGB,1016,0.811033629078808,0.810215973800697,0.803507822685503,0.810971728006726,0.816890403371547,0.816787637169943,0.818093845680222,0.805755518572356,0.8038898496446,0.815666185254246,0.815015256379536,0.807464642450158,0.813458412513334,0.814533150907053,0.812214484102688,0.811699902641161,Extra biomarkers,0.00475374062662057,0.80694616201454,0.816453643267782,XGB.1016
XGB,1663,0.809448087588696,0.809325979619533,0.802786985461004,0.812300804041959,0.814489381626223,0.814037805540584,0.818095035187082,0.80736214184491,0.808441933975621,0.817672333083234,0.81381852038348,0.808829717894668,0.813275451574842,0.813982616284003,0.81160442321312,0.811698081154597,Extra biomarkers,0.00405481387698,0.807643267277617,0.815752895031577,XGB.1663
XGB,1647,0.812206290730159,0.808008308221076,0.805223093641099,0.811744912160593,0.813108849441413,0.814252334874125,0.818282264400252,0.806403912585651,0.808522937829977,0.815277062145178,0.816923487010664,0.808835846514551,0.811360476187605,0.814386027021208,0.810913225636172,0.811696601893315,Extra biomarkers,0.00379884771818644,0.807897754175128,0.815495449611501,XGB.1647
XGB,1673,0.808323346740672,0.809048477549198,0.802818630838483,0.811628031290558,0.813908741098809,0.815983790792908,0.819732281722115,0.807498352445745,0.808688787127354,0.81749217889801,0.814670049249753,0.806512354050518,0.813665347329209,0.814208451666297,0.8112619924899,0.811696054219302,Extra biomarkers,0.00456237084493102,0.807133683374371,0.816258425064233,XGB.1673
XGB,1638,0.808389059058931,0.807667037229418,0.803455547857191,0.811521281392874,0.814302599834563,0.815465730753881,0.819610733585074,0.806582185193168,0.808322302684875,0.817450118408691,0.816016230036592,0.807860446521502,0.812530556456381,0.814894563499334,0.811300077360574,0.81169123132487,Extra biomarkers,0.00458144235414594,0.807109788970724,0.816272673679016,XGB.1638
XGB,1788,0.80807100297758,0.809336567967644,0.806718054809412,0.810382307385798,0.817715208984391,0.815346807527928,0.820001257495535,0.80355925379129,0.804913703387748,0.817029077531105,0.815456422484686,0.807322925900111,0.812811046104788,0.813169883963877,0.813314390170248,0.811676527365476,Extra biomarkers,0.00495473396467684,0.806721793400799,0.816631261330153,XGB.1788
XGB,1432,0.806880627415701,0.812297240137746,0.806506920753293,0.808892052678307,0.811497322844421,0.819224504839572,0.816778881340527,0.809563025128015,0.8089626407659,0.817220638684899,0.812496626851438,0.803380617279031,0.813007242164699,0.817655773775886,0.810722294856093,0.811672427301035,Extra biomarkers,0.00456225659742522,0.80711017070361,0.81623468389846,XGB.1432
XGB,1667,0.808096613691218,0.80761440470743,0.802297536845511,0.811996337822015,0.814769751897563,0.815033941582366,0.820061243462733,0.805984423335449,0.80883531630413,0.816960190450838,0.814580238197743,0.807776008076628,0.813541809862052,0.816134026392337,0.811400910524963,0.811672183543532,Extra biomarkers,0.00481061004483135,0.806861573498701,0.816482793588363,XGB.1667
XGB,1661,0.808462681468622,0.808684594166928,0.803161488198825,0.811730478040606,0.814512899309836,0.816036727687045,0.819817852642182,0.807526237704135,0.808274680439073,0.816951739542196,0.815231041985451,0.806777728244068,0.813158102426383,0.814399712637125,0.810353590390877,0.811671970325557,Extra biomarkers,0.00454929816442199,0.807122672161135,0.816221268489979,XGB.1661
XGB,340,0.812064290796935,0.812284151571072,0.805793236754298,0.809281666514717,0.814672753416286,0.814566276955693,0.818289261246933,0.806248567975979,0.806397268625441,0.81422206518193,0.812130925725029,0.808195994428087,0.815571849852107,0.815188573565125,0.810118703459489,0.811668372404608,Extra biomarkers,0.00385442043909163,0.807813951965516,0.8155227928437,XGB.340
XGB,828,0.814321232750973,0.815102054527635,0.800457694245835,0.812250538958475,0.813679689887294,0.813442401801343,0.816735816608571,0.807852042025922,0.806695477217567,0.816389367479111,0.81443256939348,0.808064810901418,0.814055541636378,0.812871718653283,0.808656664022927,0.811667174674014,Extra biomarkers,0.00444122663863502,0.807225948035379,0.816108401312649,XGB.828
XGB,72,0.810039962344817,0.806331221188654,0.802859374100106,0.808682192831284,0.816830691748162,0.818344326585599,0.81669022723384,0.810289516588483,0.808317309432489,0.815462944620358,0.817260164540759,0.807683383140152,0.811546481788653,0.813157219746544,0.811430484192737,0.811661700005509,Extra biomarkers,0.00455956548140955,0.807102134524099,0.816221265486919,XGB.72
XGB,1619,0.809040594892103,0.809773014330823,0.804494515602951,0.811706369890467,0.814181907979413,0.81626724766506,0.819915486324534,0.805931377028413,0.808585758348304,0.817054570140378,0.814752243665672,0.806835378372927,0.814186462647501,0.813853331842056,0.808345753400641,0.811661600808749,Extra biomarkers,0.00450312942757556,0.807158471381174,0.816164730236325,XGB.1619
XGB,1468,0.807940326536844,0.811161331434581,0.803089350655546,0.80888803823303,0.816621253038926,0.818090630424952,0.814155052752635,0.80773552463843,0.80861353099588,0.818344178079892,0.818069117221902,0.805556348049722,0.815062003241927,0.811101229245165,0.810359246415337,0.811652477397651,Extra biomarkers,0.00484536450246671,0.806807112895184,0.816497841900118,XGB.1468
XGB,1694,0.808915296956378,0.808417598637397,0.804716157423317,0.811535770387644,0.814790992238008,0.815738326822488,0.818088917900737,0.806979001392099,0.8088266226602,0.816559529011652,0.813955335851225,0.808444003909963,0.813994932163205,0.814395346489248,0.809407459121424,0.811651019397666,Extra biomarkers,0.00397859368548425,0.807672425712182,0.81562961308315,XGB.1694
XGB,276,0.808137011373279,0.810609613630741,0.803604380780141,0.808701923376302,0.813620327601799,0.816582132090149,0.817347525287043,0.803899223576408,0.811942231859946,0.818312852348255,0.817612292982301,0.80830235482145,0.812766344068661,0.813823540776183,0.809491835789938,0.811650239357506,Extra biomarkers,0.00470147337759678,0.806948765979909,0.816351712735103,XGB.276
XGB,1669,0.80829304862298,0.80842654307031,0.803008460918819,0.811443676450428,0.814315123349162,0.815539494498576,0.819456878615417,0.807319191104494,0.808565143523657,0.817624649538548,0.81561779367294,0.805868878206597,0.813652991746494,0.813962512041414,0.811540999330835,0.811642358979378,Extra biomarkers,0.00464497500535569,0.806997383974022,0.816287333984734,XGB.1669
XGB,1140,0.81061240470889,0.809460921688664,0.804916309384286,0.810768497097853,0.813614635290642,0.815894497618066,0.819161693050992,0.804780697753454,0.810367530281516,0.818126019059908,0.815904599698846,0.807230220800507,0.811658744336374,0.814559324392531,0.807517650581354,0.811638249716259,Extra biomarkers,0.00450582801963298,0.807132421696626,0.816144077735892,XGB.1140
XGB,1621,0.809021970787707,0.808371866457581,0.802676138921179,0.811555701431514,0.814310455487181,0.815237976551979,0.820005651004777,0.807582045704362,0.80863649103437,0.817214956803831,0.814983508291332,0.806507787676587,0.813267210465688,0.814682991595765,0.810490085494584,0.811636322513896,Extra biomarkers,0.00459246382545915,0.807043858688437,0.816228786339355,XGB.1621
XGB,1670,0.808776408992689,0.80809650594892,0.803791893956817,0.811924672317916,0.814354164972728,0.815160199440413,0.819148299620941,0.807077566475787,0.808693996841633,0.817541177628516,0.81561470743873,0.806495476291881,0.813188477974223,0.813626319742134,0.81104966005345,0.811635968513119,Extra biomarkers,0.00440647195963032,0.807229496553489,0.816042440472749,XGB.1670
XGB,868,0.80825095333218,0.81081511033524,0.806913205736548,0.811005958122625,0.811833789434181,0.816936882535237,0.816525690323392,0.810578464120881,0.808502568439508,0.815928529744396,0.811794945767259,0.809632632489958,0.812492969826518,0.813376493916175,0.809872567098096,0.811630717414813,Extra biomarkers,0.00301373063271477,0.808616986782098,0.814644448047528,XGB.868
XGB,1697,0.808958401752842,0.808010697664663,0.804797488621722,0.81168491912423,0.814451709643553,0.815475604836177,0.819690426641347,0.806741076179245,0.808329553913005,0.816561653121794,0.814869012650104,0.807337704293479,0.813845237095928,0.813956129139883,0.80971386057595,0.811628231683595,Extra biomarkers,0.00428172727069833,0.807346504412897,0.815909958954293,XGB.1697
XGB,1687,0.811198012678191,0.807229487095145,0.805118312663647,0.811260046453084,0.813418135767591,0.814349878436194,0.818376292329533,0.805621569850344,0.808405812140723,0.815978535258011,0.817039151643424,0.808882924297802,0.813058272608413,0.813512037225036,0.810876281279036,0.811621649981745,Extra biomarkers,0.00402277881250701,0.807598871169238,0.815644428794252,XGB.1687
XGB,320,0.811983626519318,0.806593466020518,0.800838038448914,0.812027038330731,0.815394593353786,0.817957542582374,0.811544413653871,0.805686873065595,0.81320393951096,0.815132032578638,0.814159364539879,0.810099095746358,0.813995702226923,0.816653133168173,0.808989369069531,0.811617215254371,Extra biomarkers,0.00457427281669896,0.807042942437672,0.81619148807107,XGB.320
XGB,1630,0.808595246463284,0.807879289600909,0.804440097945059,0.811643569781738,0.814201574715651,0.814567475810301,0.819053706552275,0.807178138953646,0.808821597410805,0.817417272033501,0.815625260435009,0.805596116855897,0.813474452506494,0.815043934098096,0.810585641748221,0.811608224994059,Extra biomarkers,0.00443230588997522,0.807175919104084,0.816040530884034,XGB.1630
XGB,1637,0.807788126970015,0.809079471548995,0.802567027998403,0.810960764109168,0.814024650326789,0.81529286552094,0.819951587231445,0.806553923190808,0.808855621116077,0.818034016921243,0.815687811327052,0.806978401141425,0.81360448957853,0.813364680166625,0.811357246651447,0.811606712253264,Extra biomarkers,0.00471928131163581,0.806887430941628,0.8163259935649,XGB.1637
XGB,904,0.808991837078821,0.808435946266752,0.805549801688662,0.809936315372835,0.81301234933148,0.821376909153593,0.820104439841949,0.809456713688433,0.807355995976211,0.815660959824744,0.815889549492132,0.80689520390091,0.810187244046633,0.811801022003917,0.809262105207488,0.811594426191637,Extra biomarkers,0.00473005763916919,0.806864368552468,0.816324483830806,XGB.904
XGB,1625,0.808068358160261,0.80882583836073,0.802892926936782,0.811632804588222,0.813375137225276,0.815620951889895,0.820333712300223,0.807040300507561,0.808404990471667,0.81727919803044,0.815143657943735,0.806363238005706,0.813225531894598,0.814037578227618,0.811538402783556,0.811585508488418,Extra biomarkers,0.00465524105793506,0.806930267430483,0.816240749546353,XGB.1625
XGB,1635,0.80721985755179,0.808235970124664,0.802266961228919,0.811357450709045,0.815003708234721,0.816430537043837,0.819981125630992,0.806149121783216,0.810228975683319,0.817006216044439,0.814935011329106,0.806903748208485,0.813579799495347,0.813161549433333,0.811317393942444,0.81158516176291,Extra biomarkers,0.00480520560802271,0.806779956154887,0.816390367370933,XGB.1635
XGB,1715,0.809462760620787,0.809000892919602,0.804814488235882,0.811383975113614,0.813034508281564,0.815331813823006,0.819050671197451,0.806762395267355,0.808036481437113,0.816679307721693,0.815402791242584,0.806602296314791,0.814076071483853,0.812752849647255,0.81134328397315,0.811582305818647,Extra biomarkers,0.0041211098513171,0.80746119596733,0.815703415669964,XGB.1715
XGB,1707,0.809443524715061,0.808480234556384,0.803257589868144,0.811556078580192,0.814225768860622,0.816865342018603,0.819524109461822,0.806268174827207,0.807886010213645,0.816293136827605,0.813780136991962,0.80815192718009,0.813954430015518,0.8132941284984,0.810747567543186,0.811581877343896,Extra biomarkers,0.00440305089590335,0.807178826447993,0.815984928239799,XGB.1707
XGB,1726,0.811656542508583,0.80731344840185,0.8046893557501,0.811212784002379,0.813279875555734,0.8146439721967,0.818397919260892,0.805961977834442,0.808762058305263,0.815950968755719,0.816885735724549,0.808996851339922,0.811593224045577,0.813425667412417,0.810809983702818,0.811572024319796,Extra biomarkers,0.00398225646306243,0.807589767856734,0.815554280782858,XGB.1726
